Id Inscripció,Nom,Nom Lliga,Territorial de la competició,Entitat,Territorial del club,Estat,Codi Lliga,Data Pagament Albara,Data Introducció,Accés a les fases,Is Impresa?,Nivell,Pista joc,Núm. sorteig,Modalitat,Categoria,Subcategoria,Dia partit,Horari partit,Observacions,Grups,Email
222087,"Club Esportiu Fabra i Coats ""B""",FUTBOL 5 INFANTIL MIXT 2ª FASE CEEB,,Club Esportiu Fabra i Coats,Genèrica,Tramitada,,2025-11-28,2025-11-28,,1,Nivell C,Esglèsia de Sant Pacià,7,FUTBOL 5,INFANTIL,MIXT,Divendres,19:45 h,,FUTBOL 5 INFANTIL MIXT GRUP 05 1a FASE CEEB,coordinacio@fabraicoats.cat
222086,"Club Esportiu Fabra i Coats ""B""",FUTBOL 5 PREALEVÍ MIXT 2ª FASE CEEB,,Club Esportiu Fabra i Coats,Genèrica,Tramitada,,2025-11-28,2025-11-28,,1,Nivell C,Esglèsia de Sant Pacià,7,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:45 h,,FUTBOL 5 PREALEVÍ MIXT GRUP 11 1a FASE CEEB,coordinacio@fabraicoats.cat
222085,Club Esportiu DMS,VOLEIBOL INFANTIL FEMENÍ 2ª FASE CEEB,,Club Esportiu DMS,Genèrica,Tramitada,,2025-12-10,2025-11-28,,0,Nivell A,Escola Dolors Monserdà,Casa,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:15 h,,"VOLEIBOL INFANTIL FEMENÍ COPA CEEB 25-26, VOLEIBOL INFANTIL FEMENÍ GRUP 02 1a FASE CEEB",dmsclubesportiudms@gmail.com
222080,"Club Esportiu Terra Negra ""A""",FUTBOL 5 INFANTIL MIXT 2ª FASE CEEB,,Club Esportiu Terra Negra,Genèrica,Tramitada,,2025-11-27,2025-11-27,,1,Nivell C,Institut Consell de Cent,Casa,FUTBOL 5,INFANTIL,MIXT,Dissabte,12:00 h,,FUTBOL 5 INFANTIL MIXT GRUP 07 1a FASE CEEB,coordinacio@clubterranegra.com
222079,"Club Esportiu Terra Negra ""A""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Club Esportiu Terra Negra,Genèrica,Tramitada,,2025-11-27,2025-11-27,,1,Nivell E,Institut Consell de Cent,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,Alternar sorteig amb Femení de Palmasec,FUTBOL 5 BENJAMÍ MIXT GRUP 16 1a FASE CEEB,coordinacio@clubterranegra.com
222077,"AI Estel Vallseca ""A""",FUTBOL 5 ALEVÍ FEMENÍ 2ª FASE CEEB,,AI Estel Vallseca,Genèrica,Tramitada,,2025-11-27,2025-11-27,,1,Nivell E,Institut Joan Brossa,3,FUTBOL 5,ALEVÍ,FEMENÍ,Divendres,18:15 h,,"FUTBOL 5 ALEVÍ FEMENÍ COPA CEEB 25-26, FUTBOL 5 ALEVÍ FEMENÍ GRUP 01 1a FASE CEEB",estelesports@hotmail.com
222076,"AI Estel Vallseca ""A""",FUTBOL 5 LLIGA JOVE MIXT 2ª FASE CEEB,,AI Estel Vallseca,Genèrica,Tramitada,,2025-11-27,2025-11-27,,1,Nivell A,Institut Joan Brossa,3,FUTBOL 5,SÈNIOR,MIXT,Divendres,21:15 h,,FUTBOL 5 LLIGA JOVE MIXT GRUP 03 1a FASE CEEB,estelesports@hotmail.com
222075,"SEE APA Escola del Mar ""A""",FUTBOL 5 ALEVÍ MIXT 2ª FASE CEEB,,SEE APA Escola del Mar,Genèrica,Tramitada,,2025-11-27,2025-11-27,,1,Nivell E,Institut Joan Brossa,7,FUTBOL 5,ALEVÍ,MIXT,Divendres,18:15 h,,"FUTBOL 5 ALEVÍ MIXT COPA CEEB 25-26, FUTBOL 5 ALEVÍ MIXT GRUP 04 1a FASE CEEB",estelesports@hotmail.com
222071,"CE La Farga XXI ""A""",FUTBOL 7 PREALEVÍ MIXT 2ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-12-12,2025-11-27,,1,Nivell C,Col·legi La Farga,Casa,FUTBOL 7,PREALEVÍ,MIXT,Divendres,18:00 h,,FUTBOL 7 PREALEVÍ MIXT GRUP 01 1a FASE CEEB,franavarro10@gmail.com
222070,"CE La Farga XXI ""A""",FUTBOL 7 BENJAMÍ MIXT 2ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-12-12,2025-11-27,,1,Nivell C,Col·legi La Farga,Fora,FUTBOL 7,BENJAMÍ,MIXT,Divendres,18:00 h,,FUTBOL 7 BENJAMÍ MIXT GRUP 01 1a FASE CEEB,franavarro10@gmail.com
222069,"CE La Farga XXI ""A""",FUTBOL 7 PREBENJAMÍ MIXT 2ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-12-12,2025-11-27,,1,Nivell C,Col·legi La Farga,Casa,FUTBOL 7,PREBENJAMÍ,MIXT,Divendres,18:00 h,,FUTBOL 7 PREBENJAMÍ MIXT GRUP 02 1a FASE CEEB,franavarro10@gmail.com
222068,"Escola Proa ""A""",1a TROBADA ESCOLES ESPORTIVES | FUTBOL 5 | MENUTS | 1r TORN (13 desembre),,Escola Proa,Genèrica,Tramitada,,2025-12-10,2025-11-27,,1,Nivell E,Escola Proa,,FUTBOL 5,MENUTS,MIXT,Divendres,18:00 h,,,carlota.cobo.4@gmail.com
222067,"Escola Proa ""A"" - Magic Sants",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Escola Proa,Genèrica,Tramitada,,2025-12-09,2025-11-27,,1,Nivell E,Escola Proa,5,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 09 1a FASE CEEB,carlota.cobo.4@gmail.com
222066,"Escola Proa ""A"" - Magic Sants",FUTBOL 5 PREINFANTIL MIXT 2ª FASE CEEB,,Escola Proa,Genèrica,Tramitada,,2025-12-09,2025-11-27,,1,Nivell E,Escola Proa,5,FUTBOL 5,PREINFANTIL,MIXT,Divendres,19:00 h,,FUTBOL 5 PREINFANTIL MIXT GRUP 04 1a FASE CEEB,carlota.cobo.4@gmail.com
222064,"Escola Diputació - TEAM ""A""",BÀSQUET BENJAMÍ MIXT 2ª FASE CEEB,,Escola Diputació - TEAM,Genèrica,Tramitada,,2025-12-09,2025-11-27,,1,Nivell E,Escola Diputació,Fora,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:00 h,,BÀSQUET BENJAMÍ MIXT GRUP 06 1a FASE CEEB,merce.carrasco@team-org.com
222063,"Escola Diputació - TEAM ""A""",FUTBOL 5 PREALEVÍ MIXT 2ª FASE CEEB,,Escola Diputació - TEAM,Genèrica,Tramitada,,2025-12-09,2025-11-27,,1,Nivell E,Escola Diputació,Fora,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:15 h,,FUTBOL 5 PREALEVÍ MIXT GRUP 11 1a FASE CEEB,merce.carrasco@team-org.com
222062,"Escola Diputació - TEAM ""A""",FUTBOL 5 ALEVÍ MIXT 2ª FASE CEEB,,Escola Diputació - TEAM,Genèrica,Tramitada,,2025-12-09,2025-11-27,,1,Nivell E,Escola Diputació,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:15 h,,FUTBOL 5 ALEVÍ MIXT GRUP 13 1a FASE CEEB,merce.carrasco@team-org.com
222061,"Escola Diputació - TEAM ""A""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Escola Diputació - TEAM,Genèrica,Tramitada,,2025-12-09,2025-11-27,,1,Nivell E,Escola Diputació,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,"AMISTÓS BÀSQUET, FUTBOL 5 BENJAMÍ MIXT GRUP 16 1a FASE CEEB",merce.carrasco@team-org.com
222058,"EB Bon Pastor (FBC) ""A""",BÀSQUET PREALEVÍ MIXT 2ª FASE CEEB,,EB Bon Pastor (FBC),Genèrica,Tramitada,,2025-12-11,2025-11-27,,1,Nivell C,Esglèsia Bon Pastor,Casa,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:00 h,,BÀSQUET PREALEVÍ MIXT GRUP 04 1a FASE CEEB,basquetbonpastor.fbc@gmail.com
222056,"Racing Vallbona CF ""Negre""",FUTBOL 7 PREBENJAMÍ MIXT 1ª FASE CEEB,,Racing Vallbona CF,Genèrica,Facturada,,,2025-11-27,,1,Nivell D,Camp Municipal de Futbol Vallbona,Indiferent,FUTBOL 7,PREBENJAMÍ,MIXT,Divendres,18:30 h,,FUTBOL 7 PREBENJAMÍ MIXT GRUP 01 1a FASE CEEB,FBRACINGBALLBONACF@HOTMAIL.COM
222055,"Fundació Brafa ""B""",FUTBOL 5 JUVENIL MIXT 2ª FASE CEEB,,Fundació Brafa,Genèrica,Tramitada,,2025-12-02,2025-11-27,,1,Nivell D,Pistes de la Fundació Brafa,Fora,FUTBOL 5,JUVENIL,MIXT,Dissabte,15:45 h,PRIMERA JORNADA HA DE JUGAR FORA PERQUÈ ALTERNA AMB EL NOSTRE JUVENIL A.,FUTBOL 5 JUVENIL MIXT GRUP 02 1a FASE CEEB,ravenrenault@gmail.com
222054,"Fundació Brafa ""A""",FUTBOL 5 JUVENIL MIXT 2ª FASE CEEB,,Fundació Brafa,Genèrica,Tramitada,,2025-12-02,2025-11-27,,1,Nivell C,Pistes de la Fundació Brafa,Casa,FUTBOL 5,JUVENIL,MIXT,Dissabte,15:45 h,LA PRIMERA JORNADA DE LA SEGONA FASE L'HA DE JUGAR A CASA.,FUTBOL 5 JUVENIL MIXT GRUP 04 1a FASE CEEB,ravenrenault@gmail.com
222036,Centre Montserrat-Xavier,FUTBOL 5 INFANTIL MIXT 2ª FASE CEEB,,Centre Montserrat-Xavier,Genèrica,Tramitada,,2025-12-01,2025-11-27,,1,Nivell E,Centre Montserrat Xavier,Fora,FUTBOL 5,INFANTIL,MIXT,Divendres,20:00 h,,FUTBOL 5 INFANTIL MIXT GRUP 04 1a FASE CEEB,cmx1904futsal@gmail.com
222035,"Centre Montserrat-Xavier ""B""",FUTBOL 5 PREBENJAMÍ MIXT 2ª FASE CEEB,,Centre Montserrat-Xavier,Genèrica,Tramitada,,2025-12-01,2025-11-27,,1,Nivell E,Centre Montserrat Xavier,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Dissabte,10:00 h,,FUTBOL 5 PREBENJAMÍ MIXT GRUP 11 1a FASE CEEB,cmx1904futsal@gmail.com
222034,Centre Montserrat-Xavier,FUTBOL 5 PREBENJAMÍ MIXT 2ª FASE CEEB,,Centre Montserrat-Xavier,Genèrica,Tramitada,,2025-12-01,2025-11-27,,1,Nivell E,Centre Montserrat Xavier,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Dissabte,11:00 h,,FUTBOL 5 PREBENJAMÍ MIXT GRUP 09 1a FASE CEEB,cmx1904futsal@gmail.com
222033,"Centre Montserrat-Xavier ""B""",FUTBOL 5 ALEVÍ MIXT 2ª FASE CEEB,,Centre Montserrat-Xavier,Genèrica,Tramitada,,2025-12-01,2025-11-27,,1,Nivell E,Centre Montserrat Xavier,Fora,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,FUTBOL 5 ALEVÍ MIXT GRUP 11 1a FASE CEEB,cmx1904futsal@gmail.com
222032,Centre Montserrat-Xavier,FUTBOL 5 ALEVÍ MIXT 2ª FASE CEEB,,Centre Montserrat-Xavier,Genèrica,Tramitada,,2025-12-01,2025-11-27,,1,Nivell E,Centre Montserrat Xavier,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,FUTBOL 5 ALEVÍ MIXT GRUP 13 1a FASE CEEB,cmx1904futsal@gmail.com
222031,"Centre Montserrat-Xavier ""B""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Centre Montserrat-Xavier,Genèrica,Tramitada,,2025-12-01,2025-11-27,,1,Nivell E,Centre Montserrat Xavier,Fora,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 15 1a FASE CEEB,cmx1904futsal@gmail.com
222030,Centre Montserrat-Xavier,FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Centre Montserrat-Xavier,Genèrica,Tramitada,,2025-12-01,2025-11-27,,1,Nivell E,Centre Montserrat Xavier,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 13 1a FASE CEEB,cmx1904futsal@gmail.com
222029,"Centre Montserrat-Xavier ""A""",FUTBOL 5 LLIGA JOVE FEMENÍ 2ª FASE CEEB,,Centre Montserrat-Xavier,Genèrica,Tramitada,,2025-12-01,2025-11-27,,1,Nivell A,Centre Montserrat Xavier,Casa,FUTBOL 5,SÈNIOR,FEMENÍ,Divendres,20:00 h,,FUTBOL 5 LLIGA JOVE FEMENÍ GRUP 01 1a FASE CEEB,cmx1904futsal@gmail.com
222025,"Kinobs Sports SLU ""B""",1a TROBADA ESCOLES ESPORTIVES | FUTBOL 5 | MENUTS | 2n TORN (13 desembre),,Kinobs Sports SLU,Genèrica,Tramitada,,2025-12-03,2025-11-27,,1,Nivell E,Centre Asturiano de Barcelona,,FUTBOL 5,MENUTS,MIXT,Divendres,18:00 h,,,coordinacio@kinobs.com
222024,"Kinobs Sports SLU ""A""",1a TROBADA ESCOLES ESPORTIVES | FUTBOL 5 | MENUTS | 1r TORN (13 desembre),,Kinobs Sports SLU,Genèrica,Tramitada,,2025-12-03,2025-11-27,,1,Nivell E,Centre Asturiano de Barcelona,,FUTBOL 5,MENUTS,MIXT,Divendres,18:00 h,,,coordinacio@kinobs.com
222021,Parc del Guinardó - Gestió Club,FUTBOL 5 ALEVÍ MIXT 2ª FASE CEEB,,Futbol Club Martinenc,Genèrica,Tramitada,,2025-12-03,2025-11-27,,1,Nivell E,Pistes Poliesportives Càrrer Gènova (davant EBM Montserrat),Fora,FUTBOL 5,ALEVÍ,MIXT,Divendres,18:45 h,,FUTBOL 5 ALEVÍ MIXT GRUP 06 1a FASE CEEB,coordinacio3@gestioclub.cat
222009,"Escola Ignasi Iglésias (FBC) ""A""",BÀSQUET BENJAMÍ MIXT 2ª FASE CEEB,,Escola Ignasi Iglésias (FBC),Genèrica,Tramitada,,2025-12-11,2025-11-27,,1,Nivell A,Escola Ignasi Iglesias,3,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:30 h,,BÀSQUET BENJAMÍ MIXT GRUP 01 1a FASE CEEB,ignasiiglesias.fbc@gmail.com
222007,Parc del Guinardó - Gestió Club,FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Futbol Club Martinenc,Genèrica,Tramitada,,2025-12-03,2025-11-27,,1,Nivell E,Pistes Poliesportives Càrrer Gènova (davant EBM Montserrat),Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:45 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 13 1a FASE CEEB,coordinacio3@gestioclub.cat
222006,Futbol Club Martinenc,FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Futbol Club Martinenc,Genèrica,Tramitada,,2025-12-03,2025-11-27,,1,Nivell E,Escola Torrent d'en Melis,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,19:00 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 09 1a FASE CEEB,despurz@gestioclub.cat
221985,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET CADET MIXT 2ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,2025-12-10,2025-11-26,,1,Nivell B,Col·legi Immaculada Vedruna,3,BÀSQUET,CADET,MIXT,Dissabte,10:30 h,,BÀSQUET CADET MIXT GRUP 01 1a FASE CEEB,vedrunaimmaculada@ae-eixample.cat
221984,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET PREALEVÍ MIXT 2ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,2025-12-10,2025-11-26,,1,Nivell D,Col·legi Immaculada Vedruna,7,BÀSQUET,PREALEVÍ,MIXT,Dissabte,09:00 h,,BÀSQUET PREALEVÍ MIXT GRUP 03 1a FASE CEEB,vedrunaimmaculada@ae-eixample.cat
221983,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET INFANTIL MIXT 2ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,2025-12-10,2025-11-26,,1,Nivell C,Col·legi Immaculada Vedruna,7,BÀSQUET,INFANTIL,MIXT,Dissabte,10:30 h,,BÀSQUET INFANTIL MIXT GRUP 02 1a FASE CEEB,vedrunaimmaculada@ae-eixample.cat
221982,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET ALEVÍ MIXT 2ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,2025-12-10,2025-11-26,,1,Nivell B,Col·legi Immaculada Vedruna,3,BÀSQUET,ALEVÍ,MIXT,Dissabte,09:00 h,,BÀSQUET ALEVÍ MIXT GRUP 02 1a FASE CEEB,vedrunaimmaculada@ae-eixample.cat
221975,"Escola Grevol ""A""",FUTBOL 5 INFANTIL MIXT 2ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell A,Pavelló Escola Grèvol,7,FUTBOL 5,INFANTIL,MIXT,Divendres,19:00 h,,"AMISTÓS FUTBOL 5, FUTBOL 5 INFANTIL MIXT COPA CEEB 25-26, FUTBOL 5 INFANTIL MIXT GRUP 05 1a FASE CEEB",pbragulat@afagrevol.cat
221974,"Escola Grevol ""A""",FUTBOL 5 ALEVÍ MIXT 2ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell A,Pavelló Escola Grèvol,7,FUTBOL 5,ALEVÍ,MIXT,Divendres,18:00 h,,"FUTBOL 5 ALEVÍ MIXT COPA CEEB 25-26, FUTBOL 5 ALEVÍ MIXT GRUP 11 1a FASE CEEB",pbragulat@afagrevol.cat
221973,"Escola Grevol ""A""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell A,Pavelló Escola Grèvol,7,FUTBOL 5,BENJAMÍ,MIXT,Dissabte,11:30 h,,"FUTBOL 5 BENJAMÍ MIXT COPA CEEB 25-26, FUTBOL 5 BENJAMÍ MIXT GRUP 15 1a FASE CEEB",pbragulat@afagrevol.cat
221972,"Escola Grevol ""A""",FUTBOL 5 PREBENJAMÍ MIXT 2ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell C,Pavelló Escola Grèvol,7,FUTBOL 5,PREBENJAMÍ,MIXT,Dissabte,10:30 h,,FUTBOL 5 PREBENJAMÍ MIXT GRUP 10 1a FASE CEEB,pbragulat@afagrevol.cat
221971,"Escola Grevol ""A""",FUTBOL 5 MENUTS|MENUDES MIXT 2ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell C,Pavelló Escola Grèvol,7,FUTBOL 5,MENUTS,MIXT,Dissabte,09:30 h,,FUTBOL 5 MENUTS|MENUDES MIXT GRUP 01 1a FASE CEEB,pbragulat@afagrevol.cat
221970,"Escola Grevol ""A""",FUTBOL 5 MENUDETS|MENUDETES MIXT 2ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell C,Pavelló Escola Grèvol,3,FUTBOL 5,MENUDETS,MIXT,Dissabte,11:00 h,,FUTBOL 5 MENUDETS|MENUDETES MIXT GRUP 01 1a FASE CEEB,pbragulat@afagrevol.cat
221969,"Escola Grevol ""A""",FUTBOL 5 INFANTIL FEMENÍ 2ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell B,Pavelló Escola Grèvol,3,FUTBOL 5,INFANTIL,FEMENÍ,Divendres,19:00 h,,"FUTBOL 5 CADET FEMENÍ COPA CEEB 25-26, FUTBOL 5 INFANTIL FEMENÍ GRUP 01 1a FASE CEEB",pbragulat@afagrevol.cat
221968,"Escola Grevol ""A""",FUTBOL 5 PREALEVÍ FEMENÍ 2ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell C,Pavelló Escola Grèvol,3,FUTBOL 5,PREALEVÍ,FEMENÍ,Divendres,18:00 h,,FUTBOL 5 PREALEVÍ FEMENÍ GRUP 01 1a FASE CEEB,pbragulat@afagrevol.cat
221967,"Escola Grevol ""A""",BÀSQUET MENUDETS|MENUDETES MIXT 2ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell C,Pavelló Escola Grèvol,3,BÀSQUET,MENUDETS,MIXT,Dissabte,10:00 h,,BÀSQUET MENUTS MIXT GRUP 01 1a FASE CEEB,pbragulat@afagrevol.cat
221965,"Escola Grevol ""A""",BÀSQUET BENJAMÍ MIXT 2ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell C,Pavelló Escola Grèvol,3,BÀSQUET,BENJAMÍ,MIXT,Dissabte,09:00 h,,BÀSQUET BENJAMÍ MIXT GRUP 03 1a FASE CEEB,pbragulat@afagrevol.cat
221935,"AFA La Llacuna del Poblenou ""Blau""",BÀSQUET PREBENJAMÍ MIXT 2ª FASE CEEB,,AFA La Llacuna del Poblenou,Genèrica,Tramitada,,2025-12-01,2025-11-26,,1,Nivell C,Escola La Llacuna del Poblenou,3,BÀSQUET,PREBENJAMÍ,MIXT,Divendres,18:00 h,,BÀSQUET PREBENJAMÍ MIXT GRUP 02 1a FASE CEEB,COORDINADORAESPORTS@AFALALLACUNA.CAT
221934,"AFA La Llacuna del Poblenou ""Blau""",BÀSQUET BENJAMÍ MIXT 2ª FASE CEEB,,AFA La Llacuna del Poblenou,Genèrica,Tramitada,,2025-12-01,2025-11-26,,1,Nivell D,Escola La Llacuna del Poblenou,7,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:00 h,"Aquest grup , si us plau poseu-lo en cloenda",BÀSQUET BENJAMÍ MIXT GRUP 04 1a FASE CEEB,COORDINADORAESPORTS@AFALALLACUNA.CAT
221933,"AFA La Llacuna del Poblenou ""Blau""",BÀSQUET PREALEVÍ MIXT 2ª FASE CEEB,,AFA La Llacuna del Poblenou,Genèrica,Tramitada,,2025-12-01,2025-11-26,,1,Nivell A,Escola La Llacuna del Poblenou,3,BÀSQUET,PREALEVÍ,MIXT,Divendres,19:15 h,,BÀSQUET PREALEVÍ MIXT GRUP 02 1a FASE CEEB,COORDINADORAESPORTS@AFALALLACUNA.CAT
221932,"AFA La Llacuna del Poblenou ""Blau""",BÀSQUET ALEVÍ MIXT 2ª FASE CEEB,,AFA La Llacuna del Poblenou,Genèrica,Tramitada,,2025-12-01,2025-11-26,,1,Nivell D,Escola La Llacuna del Poblenou,7,BÀSQUET,ALEVÍ,MIXT,Divendres,19:15 h,"Aquest grup , si us plau poseu-lo en cloenda , Gràcies",BÀSQUET ALEVÍ MIXT GRUP 04 1a FASE CEEB,COORDINADORAESPORTS@AFALALLACUNA.CAT
221931,"AFA La Llacuna del Poblenou ""Blau""",VOLEIBOL ALEVÍ MIXT 2ª FASE CEEB,,AFA La Llacuna del Poblenou,Genèrica,Tramitada,,2025-12-01,2025-11-26,,0,Nivell B,Escola La Llacuna del Poblenou,Indiferent,VOLEIBOL,ALEVÍ,MIXT,Dissabte,11:30 h,,VOLEIBOL ALEVÍ MIXT GRUP 03 1a FASE CEEB,COORDINADORAESPORTS@AFALALLACUNA.CAT
221929,"Torrent d'en Melis - Gestió Club ""A""",FUTBOL 5 PREALEVÍ MIXT 2ª FASE CEEB,,Futbol Club Martinenc,Genèrica,Tramitada,,2025-12-03,2025-11-26,,1,Nivell E,Escola Torrent d'en Melis,Fora,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:00 h,,,coordinacio@gestioclub.cat
221928,"Torrent d'en Melis - Gestió Club ""A""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Futbol Club Martinenc,Genèrica,Tramitada,,2025-12-03,2025-11-26,,1,Nivell E,Escola Torrent d'en Melis,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,,coordinacio@gestioclub.cat
221927,"Esportiu Claret ""A""",FUTBOL 5 PREBENJAMÍ MIXT 2ª FASE CEEB,,Esportiu Claret,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell E,Esportiu Claret,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:15 h,,FUTBOL 5 PREBENJAMÍ MIXT GRUP 04 1a FASE CEEB,david.melgarejoarti@gmail.com
221926,"Esportiu Claret ""A""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Esportiu Claret,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell E,Esportiu Claret,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,19:15 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 02 1a FASE CEEB,JOELALVAREZBADIA@GMAIL.COM
221925,"Esportiu Claret ""A""",FUTBOL 5 ALEVÍ MIXT 2ª FASE CEEB,,Esportiu Claret,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell E,Esportiu Claret,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,20:15 h,,FUTBOL 5 ALEVÍ MIXT GRUP 15 1a FASE CEEB,JOELALVAREZBADIA@GMAIL.COM
221924,"Esportiu Claret ""A""",FUTBOL 5 INFANTIL MIXT 2ª FASE CEEB,,Esportiu Claret,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell E,Esportiu Claret,Casa,FUTBOL 5,INFANTIL,MIXT,Dissabte,09:00 h,,FUTBOL 5 INFANTIL MIXT GRUP 08 1a FASE CEEB,2002IANBC@GMAIL.COM
221923,"Esportiu Claret ""A""",FUTBOL 5 CADET MIXT 2ª FASE CEEB,,Esportiu Claret,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell E,Esportiu Claret,Casa,FUTBOL 5,CADET,MIXT,Dissabte,10:00 h,,FUTBOL 5 CADET MIXT GRUP 01 1a FASE CEEB,2002IANBC@GMAIL.COM
221922,"Esportiu Claret ""A""",FUTBOL 5 JÚNIOR MIXT 2ª FASE CEEB,,Esportiu Claret,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell E,Esportiu Claret,Casa,FUTBOL 5,JÚNIOR,MIXT,Dissabte,11:00 h,,FUTBOL 5 JUNIOR MIXT GRUP 01 1a FASE CEEB,sergibescos@gmail.com
221921,"Esportiu Claret ""B""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Esportiu Claret,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell E,Esportiu Claret,Fora,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:15 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 01 1a FASE CEEB,ORIOLJORDANAJUTGLA@GMAIL.COM
221920,"Esportiu Claret ""B""",FUTBOL 5 PREALEVÍ MIXT 2ª FASE CEEB,,Esportiu Claret,Genèrica,Tramitada,,2025-11-26,2025-11-26,,1,Nivell E,Esportiu Claret,Fora,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:15 h,,FUTBOL 5 PREALEVÍ MIXT GRUP 06 1a FASE CEEB,ORIOLJORDANAJUTGLA@GMAIL.COM
